loanID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,is_bad
16601919,10000,10000,10000.0, 36 months,7.62,311.62,A,A3,"Tillamook County, Oregon",10+ years,MORTGAGE,65000.0,Source Verified,n,,"  Borrower added on 08/28/12 > We are the proud owners of a $1/2 million dollar Guest House business. In order to increase the turn over from $125,000 per year to $175,000 we have do do some renovations, including expanding the letting rooms, from 5 to 10.<br><br> Borrower added on 08/28/12 > To renovate my $1/2 million dollar Guest House, doubling the 5 room capacity to 10 rooms. Present turnover is $125,000 by adding 5 more rooms I anticipate increasing my annual revenue to $200,000.<br>",small_business,Business,971xx,OR,4.89,0.0,Mar-1992,2.0,61.0,,15.0,0.0,17150,19.8,32.0,f,0
48727366,2400,2400,2400.0, 36 months,10.99,78.57,B,B3,General Manager,3 years,RENT,36000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,481xx,MI,3.6,0.0,Jul-1993,0.0,64.0,58.0,5.0,1.0,1737,23.2,22.0,f,0
16369678,10000,10000,10000.0, 36 months,7.89,312.86,A,A5,System Engineer,1 year,RENT,88000.0,Verified,n,,,debt_consolidation,Debt consolidation,981xx,WA,7.85,0.0,Dec-2006,0.0,42.0,,4.0,0.0,9674,71.7,7.0,w,0
35002166,20000,20000,20000.0, 60 months,10.99,434.75,B,B4,Banking Center Manager,10+ years,OWN,78000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,481xx,MI,14.32,0.0,Aug-1994,0.0,38.0,73.0,11.0,1.0,13427,50.3,29.0,f,0
71718985,30000,30000,30000.0, 60 months,13.33,687.68,C,C3,Chaplain,10+ years,MORTGAGE,100000.0,Verified,n,,,home_improvement,Home improvement,370xx,TN,20.6,2.0,Aug-1993,0.0,6.0,,13.0,0.0,18787,54.8,38.0,w,0
45021512,22800,22800,22800.0, 60 months,19.22,594.21,D,D4,Teacher,10+ years,MORTGAGE,52000.0,Verified,n,,,debt_consolidation,Debt consolidation,298xx,SC,27.97,1.0,Aug-1984,0.0,20.0,17.0,27.0,4.0,26446,58.4,61.0,f,0
40035047,30000,30000,30000.0, 60 months,21.7,823.46,E,E2,Lowe's Home Improvement,2 years,MORTGAGE,120200.0,Source Verified,n,,,credit_card,Unsecured Debt Consolidation,281xx,NC,14.15,1.0,Apr-1994,2.0,10.0,,8.0,0.0,29776,88.6,31.0,f,0
32691223,15000,15000,15000.0, 60 months,13.33,343.84,C,C3,Program Manager,7 years,MORTGAGE,157000.0,Verified,n,,,home_improvement,Home improvement,105xx,NY,3.97,0.0,Aug-1997,4.0,43.0,,10.0,0.0,6292,9.9,18.0,w,0
81889494,11500,11500,11500.0, 36 months,6.62,353.1,A,A2,"State of California, Dept of Corrections",10+ years,MORTGAGE,75000.0,Verified,n,,  Borrower added on 05/31/12 > Saying ByeBye to big banks and their interest rates.  Have successfully had loans with Lending Club in the past (paid back in full with no late payments) and love the ease of the process.  Recommend to all of my family and friends.<br>,credit_card,ReFinance,933xx,CA,26.72,0.0,Jan-1992,0.0,,,12.0,0.0,50945,51.3,27.0,f,0
13291541,16525,16525,16525.0, 60 months,19.52,433.41,E,E2,Advanced Associate,8 years,RENT,46000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,382xx,TN,16.31,0.0,May-2000,0.0,46.0,66.0,14.0,1.0,7811,62.5,50.0,w,1
85257405,10000,10000,10000.0, 36 months,8.39,315.17,A,A5,Professor,9 years,MORTGAGE,77000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,443xx,OH,12.66,0.0,Dec-2002,2.0,46.0,,15.0,0.0,15959,37.8,35.0,w,0
16689387,16000,16000,15975.0, 60 months,26.77,486.37,G,G1,Plumber,10+ years,RENT,32000.0,Verified,n,,,credit_card,Credit card refinancing,900xx,CA,35.9,0.0,May-2001,2.0,,,11.0,0.0,7846,64.3,24.0,f,1
4826023,15500,15500,15500.0, 36 months,15.61,541.96,D,D1,Accounts  Payable Clerk,2 years,MORTGAGE,44500.0,Verified,n,,,debt_consolidation,Debt consolidation,207xx,MD,25.51,1.0,Dec-2001,1.0,22.0,,7.0,0.0,2869,39.8,13.0,f,1
60500791,12000,12000,12000.0, 36 months,12.29,400.24,C,C1,automotive technician,2 years,RENT,42000.0,Source Verified,n,,,other,Other,070xx,NJ,8.46,0.0,Mar-2006,2.0,,,9.0,0.0,10710,68.7,15.0,f,0
12238562,16000,16000,15975.0, 36 months,8.39,504.27,A,A5,Senior Manager,1 year,MORTGAGE,131000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,750xx,TX,15.25,1.0,Nov-2001,1.0,20.0,,8.0,0.0,31497,99.4,21.0,f,0
35654313,22450,22450,22450.0, 60 months,16.78,555.29,C,C5,Hal Hays Construction Inc,1 year,MORTGAGE,85000.0,Verified,n,,  Borrower added on 08/29/13 > This loan is going to allow us to pay down high interest credit card debt in half the time and be free of the never ending minimum monthly payments. We will save nearly a third of the interest charges and finally be debt free!<br>,debt_consolidation,Debt Be Gone Loan,925xx,CA,7.64,1.0,Feb-2000,1.0,17.0,,15.0,0.0,4941,51.5,35.0,f,0
997652,23750,23750,23750.0, 60 months,10.99,516.27,B,B4,Machinist ,10+ years,MORTGAGE,47500.0,Not Verified,n,,,credit_card,Credit card refinancing,662xx,KS,23.72,0.0,Aug-1998,0.0,,,14.0,0.0,28302,36.6,30.0,f,0
86615953,22500,22500,22400.0, 36 months,12.99,758.01,C,C1,Problem Analyst Lead,10+ years,MORTGAGE,92000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,440xx,OH,13.61,0.0,Dec-1997,2.0,31.0,,17.0,0.0,32214,71.1,40.0,f,1
98732216,7000,7000,7000.0, 36 months,8.18,219.94,B,B1,sales,10+ years,RENT,85000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,800xx,CO,11.25,0.0,Oct-1994,0.0,28.0,,13.0,0.0,4765,42.5,27.0,w,1
77134152,14000,14000,14000.0, 60 months,11.99,311.36,C,C1,Technology,10+ years,OWN,137000.0,Not Verified,n,,,credit_card,Credit card refinancing,211xx,MD,11.31,0.0,May-2000,0.0,36.0,,13.0,0.0,19828,84.4,43.0,w,0
52443813,9450,9450,9400.0, 36 months,15.31,329.03,C,C2,Pathfinder Services.,10+ years,RENT,27500.0,Not Verified,n,,,debt_consolidation,debt,465xx,IN,23.52,0.0,Jul-1998,0.0,,,7.0,0.0,17936,65.2,13.0,f,0
39051937,20000,20000,20000.0, 60 months,24.5,581.18,F,F3,State of Oregon/Dept of Revenue,10+ years,MORTGAGE,129000.0,Verified,n,,"  Borrower added on 07/29/13 > We live in Oregon and our roof is leaking so badly that we have ceiling damage in our home.  In addition, our house is not insulated in some areas and not to proper code in other areas. We also need to replace 100 feet of fence. Repairs before the heavy rains and winds kick in again are a must!<br>",home_improvement,Home improvement,973xx,OR,18.79,0.0,Jun-1991,4.0,,,12.0,0.0,26478,87.4,49.0,f,0
56070450,12000,12000,12000.0, 36 months,14.49,413.0,C,C4,Construction Inspector,5 years,RENT,48000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,112xx,NY,5.03,0.0,Jul-2004,0.0,41.0,,14.0,0.0,8568,84.8,27.0,w,0
1947344,3500,3500,3500.0, 36 months,16.2,123.4,C,C4,Cashier,10+ years,RENT,23000.0,Not Verified,n,,  Borrower added on 10/03/13 > To pay off existing credit cards and consolidate what I can.<br>,debt_consolidation,Pay My Debts,763xx,TX,18.73,0.0,Dec-1996,0.0,96.0,,8.0,0.0,5458,56.3,15.0,f,1
83852065,21000,21000,21000.0, 36 months,10.49,682.46,B,B3,Software Development Engineer,3 years,RENT,150000.0,Source Verified,n,,,credit_card,Credit card refinancing,980xx,WA,14.65,0.0,Dec-2005,0.0,,,12.0,0.0,40177,80.2,27.0,f,0
17686890,25575,25575,25575.0, 60 months,14.31,599.21,C,C4,SR HR GENERALIST,10+ years,MORTGAGE,64000.0,Source Verified,n,,,home_improvement,Home improvement,392xx,MS,8.8,0.0,Jul-1993,1.0,,,10.0,0.0,20457,46.1,47.0,w,0
43635562,2500,2500,2500.0, 36 months,18.85,91.46,D,D3,Beatport,< 1 year,RENT,45000.0,Not Verified,n,,,credit_card,Debt Consolidation,802xx,CO,13.23,1.0,Sep-2001,2.0,20.0,,5.0,0.0,3649,84.9,16.0,f,0
58211870,24275,24275,24025.0, 60 months,19.05,630.38,D,D4,Stearns Weaver Miller,5 years,RENT,65000.0,Verified,n,,,credit_card,Consolidation-Refinance,331xx,FL,25.62,0.0,May-1995,0.0,,,17.0,0.0,28354,65.0,30.0,f,1
65477014,5000,5000,5000.0, 36 months,22.7,192.77,E,E5,Children Services of Va,< 1 year,RENT,35000.0,Verified,n,,"  Borrower added on 07/23/13 > I had a baby in march of this year, Im using this loan to pay for medical expenses from the delivery, after my insurance paid its part i was still left with a good amount to pay. So with the new baby and living and care expenses i needed a little help. And working full time I cant afford to pay<br>",medical,Medical Expense Loan,224xx,VA,24.58,0.0,Nov-2006,1.0,,,6.0,0.0,3860,96.5,22.0,w,0
41493456,20000,20000,20000.0, 36 months,7.9,625.81,A,A4,Software Quality Assurance Engineer,< 1 year,MORTGAGE,65000.0,Verified,n,,  Borrower added on 01/21/14 > I want to pay off my credit cards and close them for good as I'd like to live a life free of credit cards for once in my adult life. I've never missed a payment since getting my first credit card aside from one late payment in my 18 years of having credit cards.<br>,credit_card,Credit card refinancing,970xx,OR,8.8,0.0,May-1998,1.0,,,9.0,0.0,17418,43.5,26.0,w,0
45673873,8875,8875,8875.0, 36 months,10.64,289.05,B,B2,city of houston,10+ years,MORTGAGE,42000.0,Not Verified,n,,"  Borrower added on 08/25/13 > This loan is to get rid of credit card debt that i have and start to save money,my crdit card payments are always on time never late but they just never seem to get lower and i feel as though no progress is being made to the point that i thnk it should,hopefully this loan will help.<br>",credit_card,savemoney,774xx,TX,13.09,0.0,May-2001,0.0,48.0,,4.0,0.0,3668,48.9,7.0,f,0
90004766,24000,24000,24000.0, 60 months,8.39,491.13,A,A5,Senior Consultant,1 year,RENT,65000.0,Verified,n,,,debt_consolidation,Debt consolidation,921xx,CA,10.23,0.0,Nov-2000,0.0,,,9.0,0.0,13353,14.6,28.0,w,0
97692343,6000,6000,6000.0, 36 months,10.99,196.41,B,B4,Social Media Coordinator ,< 1 year,RENT,38000.0,Verified,n,,,debt_consolidation,Debt consolidation,946xx,CA,6.89,0.0,Sep-2005,1.0,,,7.0,0.0,9432,79.3,17.0,w,1
51692077,5200,5200,5200.0, 36 months,15.61,181.82,D,D1,owner operator,1 year,RENT,200000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,760xx,TX,17.24,1.0,Sep-1995,0.0,11.0,,11.0,0.0,3745,62.4,15.0,w,0
50864658,4000,4000,3773.116612460689, 36 months,15.05,138.77,D,D4,Perry Ellis International,2 years,MORTGAGE,45200.0,Verified,n,,"I want to pay off my personal debt and get my credit in better shape by doing this because I want to start my own business.  Banks/investors look at personal credit when applying for a loan so I want to be sure that I have everything cleaned up and a nice score.  Like most people I made some mistakes when I was 18 years old with my credit, thus my credit rating not being the best (663) - crazy how it haunts you still after 9 years.  But now I am a professional making good money, I own a condo and a car, and I am always on time with my payments.    Also, because of my teenage years of credit-irresponsibility I am stuck with a 27% interest rate on credit cards which is making it extremely hard to pay down and I would like to change that as well.  By YOU helping me pay off my debt, and fix my credit score,  I can be on my way to making my dream of having my own business come true!  Thank you! :)",debt_consolidation,Pay off personal debt to start own biz!,330xx,FL,7.67,1.0,Aug-2000,0.0,15.0,,8.0,0.0,17293,94.5,13.0,f,0
92303497,30900,30900,30900.0, 36 months,13.98,1055.79,C,C3,IT Support,10+ years,RENT,62000.0,Verified,n,,,debt_consolidation,Debt consolidation,173xx,PA,23.81,0.0,Nov-1991,0.0,,,15.0,0.0,46342,72.4,23.0,w,0
98811980,18000,18000,18000.0, 60 months,16.55,443.01,D,D2,Sr Network Administrator,< 1 year,MORTGAGE,68000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,857xx,AZ,24.94,0.0,Dec-2002,0.0,,,15.0,0.0,22589,62.1,30.0,w,1
37497798,7000,7000,7000.0, 36 months,6.92,215.89,A,A4,Store Manager ,7 years,MORTGAGE,33000.0,Not Verified,n,,,credit_card,Credit card refinancing,150xx,PA,12.47,0.0,Sep-2010,1.0,,,10.0,0.0,5903,68.6,13.0,w,1
62900851,21000,21000,21000.0, 60 months,8.19,427.72,A,A5,Associate Pastor of Worship,7 years,RENT,79000.0,Source Verified,n,,,credit_card,Credit card refinancing,804xx,CO,13.32,0.0,Aug-1989,1.0,,,10.0,0.0,34363,56.9,35.0,f,0
75791713,6000,6000,6000.0, 36 months,12.29,200.12,C,C1,Flight attendant,10+ years,OWN,43000.0,Verified,n,,,credit_card,Credit card refinancing,113xx,NY,11.47,0.0,Jul-2001,0.0,56.0,,6.0,0.0,5971,62.9,18.0,f,0
87916534,21850,21850,21850.0, 60 months,15.31,523.38,C,C2,Ray Heating,10+ years,MORTGAGE,62000.0,Verified,n,,  Borrower added on 06/16/13 > We are tired of being in debt to WF and Chase! The interest is so high we are not getting anywhere! Looking forward to being out of debt in 5 years instead of the predicted 26 years! Thank you:)<br>,debt_consolidation,CC Pay Off,895xx,NV,27.04,1.0,Jul-2000,0.0,23.0,,8.0,0.0,22002,90.9,20.0,f,0
77462288,17575,17575,17575.0, 60 months,19.52,460.95,E,E2,Health Care Specialist,10+ years,RENT,44400.0,Not Verified,n,,,debt_consolidation,Debt consolidation,809xx,CO,27.9,0.0,Mar-1996,2.0,61.0,,10.0,0.0,12926,78.8,40.0,f,0
72560579,4350,4350,4350.0, 36 months,19.52,160.6,E,E2,A/V Technician,< 1 year,RENT,30000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,750xx,TX,35.93,0.0,Aug-1989,0.0,,,9.0,0.0,15183,69.3,24.0,f,0
55004797,9100,9100,9100.0, 36 months,14.49,313.19,C,C4,Network Engineer,10+ years,MORTGAGE,120000.0,Source Verified,n,,,home_improvement,Home improvement,553xx,MN,16.4,8.0,Oct-1995,2.0,4.0,,13.0,0.0,3722,71.7,36.0,f,0
53414407,18000,18000,18000.0, 60 months,17.14,448.71,D,D4,EDI Analyst,10+ years,RENT,56000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,483xx,MI,33.03,0.0,Oct-2000,1.0,26.0,,13.0,0.0,10812,79.5,23.0,f,1
34216814,7300,7300,7300.0, 36 months,7.9,228.42,A,A4,laborer,8 years,RENT,18000.0,Not Verified,n,,,credit_card,card pay off,144xx,NY,20.67,0.0,Jul-2004,0.0,,,6.0,0.0,7268,60.1,13.0,w,0
39409220,12000,12000,12000.0, 60 months,13.66,277.11,C,C3,Service Tech,2 years,MORTGAGE,54700.0,Source Verified,n,,,debt_consolidation,Debt consolidation,300xx,GA,20.82,0.0,Mar-1996,0.0,31.0,74.0,12.0,1.0,4835,48.8,33.0,w,0
84420627,10000,10000,10000.0, 36 months,17.86,360.83,D,D5,Executive Producer,10+ years,RENT,55000.0,Source Verified,n,,,small_business,Business,900xx,CA,34.54,0.0,Aug-1999,2.0,,75.0,9.0,2.0,32717,68.0,28.0,f,0
28533988,7550,7550,7550.0, 36 months,14.48,259.81,C,C5,digital print operator 2,6 years,RENT,30000.0,Verified,n,,,debt_consolidation,Debt consolidation,660xx,KS,15.36,1.0,Feb-2009,0.0,13.0,,12.0,0.0,6908,65.8,22.0,w,1
71035353,18000,18000,18000.0, 60 months,13.65,415.57,C,C1,Pull Up Routeman,10+ years,MORTGAGE,118000.0,Source Verified,n,,  Borrower added on 03/02/14 > Consolidate Credit Cards<br>,credit_card,Credit card refinancing,731xx,OK,5.73,0.0,Jun-1979,0.0,60.0,,15.0,0.0,21124,51.6,43.0,w,0
96124330,9800,9800,9800.0, 36 months,13.99,334.9,C,C4,Independent Contractor,< 1 year,RENT,30000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,921xx,CA,7.4,0.0,Aug-2008,1.0,,,15.0,0.0,6322,56.4,26.0,f,0
71459743,34475,34475,34325.0, 60 months,21.49,942.2,E,E3,Sierra Lumber Mfrs.,10+ years,MORTGAGE,76800.0,Verified,n,,  Borrower added on 10/18/12 > I would like to consolidate my debt and rid myself of the credit cards<br>,debt_consolidation,debt consolidation,956xx,CA,28.55,0.0,Apr-1992,0.0,,,17.0,0.0,34659,57.9,32.0,f,0
65517914,25000,25000,25000.0, 36 months,16.99,891.2,D,D3,sheriff cook II,10+ years,RENT,76000.0,Verified,n,,,debt_consolidation,Debt consolidation,923xx,CA,12.33,0.0,Feb-2004,0.0,,52.0,11.0,2.0,3733,17.4,18.0,w,1
76669201,12000,12000,12000.0, 36 months,6.03,365.23,A,A1,Office Manager,< 1 year,RENT,90000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,926xx,CA,9.53,0.0,Aug-1991,0.0,68.0,,9.0,0.0,10009,52.7,19.0,f,0
6804627,31200,31200,31200.0, 60 months,11.53,686.64,B,B5,Operations Manager,10+ years,MORTGAGE,110000.0,Verified,n,,,debt_consolidation,Debt consolidation,431xx,OH,24.57,0.0,Jun-1999,0.0,,,9.0,0.0,23447,45.4,31.0,w,0
13843311,21000,21000,21000.0, 36 months,7.12,649.58,A,A3,Director,< 1 year,RENT,170000.0,Verified,n,,,debt_consolidation,Debt consolidation,940xx,CA,18.39,2.0,Jun-2002,0.0,8.0,,7.0,0.0,5044,91.7,33.0,f,0
55780793,12000,12000,12000.0, 36 months,9.99,387.15,B,B3,Administrative Assistant,10+ years,RENT,57000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,207xx,MD,27.87,0.0,Jun-2001,1.0,,106.0,14.0,1.0,29431,53.0,29.0,w,0
64269552,15000,15000,15000.0, 36 months,14.65,517.42,C,C5,Worker,3 years,OWN,65000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,672xx,KS,13.72,0.0,Jun-2000,1.0,,,15.0,0.0,23084,29.0,23.0,w,1
86748259,20000,20000,20000.0, 60 months,14.99,475.7,C,C5,general manger,10+ years,MORTGAGE,80000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,338xx,FL,11.85,1.0,Apr-1997,1.0,7.0,,8.0,0.0,13611,52.3,17.0,w,1
73760347,14975,14975,14925.0, 60 months,16.99,372.09,D,D3,Territory Sales Manager,5 years,RENT,53000.0,Source Verified,n,,,credit_card,Credit card refinancing,604xx,IL,7.97,0.0,Oct-1995,0.0,43.0,45.0,10.0,1.0,4986,83.1,41.0,f,0
2996880,17000,17000,17000.0, 36 months,12.69,570.27,C,C2,Front Desk Clerk,5 years,RENT,41000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,328xx,FL,26.96,0.0,Apr-2004,0.0,,109.0,16.0,1.0,18753,58.4,24.0,f,1
80044145,10000,10000,10000.0, 36 months,14.31,343.29,C,C4,Recruiting Specialist,2 years,MORTGAGE,55000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,410xx,KY,12.15,0.0,Feb-2006,1.0,73.0,,8.0,0.0,4669,32.4,17.0,f,1
93067413,20000,20000,19975.0, 36 months,10.99,654.68,B,B4,store manager,10+ years,MORTGAGE,58000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,238xx,VA,17.69,0.0,Nov-2002,0.0,40.0,,11.0,0.0,20789,85.9,21.0,f,1
94781773,5000,5000,5000.0, 36 months,14.49,172.09,C,C4,owner,9 years,OWN,50000.0,Source Verified,n,,,home_improvement,Home improvement,080xx,NJ,4.73,0.0,Jun-1984,2.0,35.0,55.0,11.0,7.0,1107,16.0,17.0,w,0
69318377,20000,20000,20000.0, 36 months,6.39,611.98,A,A2,Director of Physical therapy,2 years,MORTGAGE,125000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,601xx,IL,17.0,0.0,Dec-2002,0.0,,,10.0,0.0,13249,24.2,21.0,f,0
40668265,24950,24950,24950.0, 36 months,7.89,780.58,A,A5,Buyer,2 years,RENT,95000.0,Verified,n,,,credit_card,Credit card refinancing,044xx,MA,26.3,1.0,Oct-2004,3.0,10.0,,13.0,0.0,23904,44.7,35.0,w,0
51212305,6000,6000,6000.0, 36 months,6.39,183.6,A,A2,bus driver,10+ years,MORTGAGE,100000.0,Not Verified,n,,,credit_card,Credit card refinancing,028xx,RI,31.63,0.0,Nov-1987,1.0,,,24.0,0.0,60406,64.7,41.0,f,1
15848490,12700,12700,12700.0, 60 months,23.5,361.68,F,F1,"T-Mobile USA, Inc",10+ years,RENT,140000.0,Verified,n,,,other,Loan 1,983xx,WA,10.45,1.0,Apr-2001,2.0,14.0,115.0,10.0,1.0,8246,62.5,23.0,f,0
5771287,10000,10000,10000.0, 60 months,18.55,256.94,E,E2,RECEIVER/Produce,< 1 year,OWN,45000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,704xx,LA,26.61,0.0,Feb-2003,0.0,41.0,,9.0,0.0,7904,77.5,15.0,w,0
64379711,30000,30000,30000.0, 36 months,18.55,1092.87,E,E2,conductor,10+ years,MORTGAGE,103000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,463xx,IN,22.44,0.0,Apr-1996,4.0,78.0,,21.0,0.0,31151,88.2,50.0,w,1
8557010,22000,22000,22000.0, 36 months,12.49,735.88,B,B4,Marketing Director,5 years,MORTGAGE,72500.0,Verified,n,,,credit_card,Credit card refinancing,703xx,LA,18.11,3.0,Mar-1987,0.0,15.0,,9.0,0.0,16097,95.2,20.0,f,0
75160740,7500,7500,7500.0, 36 months,9.17,239.1,B,B2,courier,10+ years,MORTGAGE,50000.0,Not Verified,n,,,home_improvement,Home improvement,197xx,DE,13.06,1.0,Sep-1994,0.0,17.0,,17.0,0.0,440,1.5,42.0,w,0
83019941,9000,9000,9000.0, 36 months,18.49,327.59,D,D2,humana ,4 years,RENT,50000.0,Not Verified,n,,  Borrower added on 08/27/12 > credit card payments<br>,credit_card,credit card,337xx,FL,7.8,0.0,Dec-2000,0.0,59.0,,5.0,0.0,10439,76.2,11.0,f,1
67371450,3600,3600,3600.0, 36 months,13.33,121.88,C,C3,cook,3 years,MORTGAGE,19000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,631xx,MO,8.28,0.0,Feb-1997,2.0,33.0,,2.0,0.0,3918,91.1,9.0,w,0
45101712,18000,18000,18000.0, 36 months,7.89,563.15,A,A5,President,10+ years,MORTGAGE,150000.0,Source Verified,n,,,home_improvement,Home improvement,853xx,AZ,6.04,0.0,Nov-2002,1.0,49.0,48.0,6.0,1.0,6579,20.1,28.0,w,0
12269915,16000,16000,16000.0, 36 months,10.99,523.75,B,B4,"Master Engineer, Software Pro-Support",8 years,MORTGAGE,94000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,730xx,OK,5.96,0.0,Nov-1996,0.0,,,6.0,0.0,19686,79.7,20.0,w,0
16735984,19000,19000,18950.0, 36 months,14.09,650.21,B,B5,HAWKER BEECHCRAFT,3 years,MORTGAGE,43000.0,Not Verified,n,,"  Borrower added on 01/29/13 > Reason for loan: Helping out a family member. Good borrower: Have stable job, own condo.<br>",credit_card,LOAN 2013,672xx,KS,7.09,1.0,May-2001,2.0,23.0,,8.0,0.0,9937,44.9,32.0,w,0
16846421,3600,3600,3600.0, 36 months,15.96,126.5,C,C5,Lawrence Hospital,3 years,RENT,40000.0,Source Verified,n,,  Borrower added on 12/09/11 > Thanks for reviewing my loan request. I appreciated your support. <br><br> Borrower added on 12/09/11 > Thanks for reviewing my loan request. <br>,moving,Moving,104xx,NY,12.78,0.0,Nov-2008,1.0,,,5.0,0.0,3447,52.2,6.0,f,0
75518795,20000,20000,19797.186847695426, 60 months,17.8,505.7,F,F1,State Comp Insurane Fund,10+ years,MORTGAGE,67000.0,Verified,n,,,debt_consolidation,consolidate loan into 1 & payoff in 5yrs,925xx,CA,13.81,0.0,Jul-1994,1.0,,97.0,6.0,1.0,13905,94.3,14.0,f,1
20742423,20000,20000,20000.0, 36 months,15.27,695.96,C,C4,State of Mass. DDS,10+ years,MORTGAGE,50000.0,Verified,n,,"  Borrower added on 12/11/11 > To pay off high interest credit cards debt, pay for repairs on  my roof, replace my house's Gas heater and some small appliances.<br><br>  Borrower added on 12/16/11 > To pay off three credit cards, very high interest rates, total balance of about $7000.00. Pay for repairs on my roof estimated $5000.00. Another $6500.00 earmarked for my Gas heater. And $600.00 for a Gas stove, also, $650.00 for a washing machine.<br>",other,The 20K Credit,011xx,MA,4.34,0.0,Nov-2002,1.0,28.0,,6.0,0.0,6855,52.7,12.0,f,0
95554832,20000,20000,20000.0, 36 months,8.18,628.39,B,B1,Manager,10+ years,OWN,65000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,181xx,PA,28.63,0.0,Apr-1994,0.0,,,15.0,0.0,35129,61.5,27.0,w,0
46539428,21000,21000,21000.0, 60 months,17.86,531.67,D,D5,Store Manager,5 years,MORTGAGE,101000.0,Verified,n,,,debt_consolidation,Debt consolidation,295xx,SC,32.05,1.0,Jul-2002,1.0,9.0,99.0,23.0,1.0,9257,31.9,41.0,f,1
66189058,8000,8000,8000.0, 36 months,19.2,294.06,D,D3,cashier,10+ years,OWN,25000.0,Not Verified,n,,  Borrower added on 12/02/13 > Took out loan to refiance credit cards<br>,credit_card,credit repayment,130xx,NY,26.93,1.0,May-1990,0.0,14.0,114.0,12.0,1.0,15701,53.6,15.0,f,0
29300667,5000,5000,5000.0, 36 months,6.89,154.14,A,A3,Registered Nurse,10+ years,MORTGAGE,110000.0,Not Verified,n,,,home_improvement,Home improvement,802xx,CO,8.71,2.0,Jul-2004,0.0,12.0,,16.0,0.0,2677,7.2,41.0,w,0
64136252,35000,35000,35000.0, 36 months,12.59,1172.39,C,C2,President,10+ years,MORTGAGE,130000.0,Source Verified,n,,,home_improvement,Home improvement,559xx,MN,22.12,0.0,Jul-2000,0.0,,,8.0,0.0,74716,89.1,41.0,w,0
43161372,13200,13200,13200.0, 60 months,19.52,346.21,E,E3,Medical Records,3 years,MORTGAGE,62000.0,Verified,n,,,debt_consolidation,Debt consolidation,720xx,AR,31.15,3.0,Aug-1996,1.0,31.0,33.0,16.0,2.0,10041,52.0,37.0,f,1
67932169,12000,12000,12000.0, 36 months,6.24,366.37,A,A2,Cardiovascular Technologist,9 years,RENT,140000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,939xx,CA,12.68,0.0,Jun-2004,0.0,,,5.0,0.0,17240,67.6,17.0,w,0
40445029,9000,9000,9000.0, 36 months,7.12,278.39,A,A3,Servive Tech.,10+ years,MORTGAGE,50000.0,Source Verified,n,,,credit_card,Credit card refinancing,054xx,VT,17.76,0.0,Sep-1999,0.0,48.0,,11.0,0.0,19331,56.5,23.0,f,0
71220820,29100,29100,29100.0, 36 months,14.98,1008.48,C,C3,Medical Coder,1 year,RENT,65000.0,Verified,n,,,credit_card,Credit Card payoff,030xx,NH,20.0,0.0,Jul-2001,0.0,28.0,,12.0,0.0,20265,68.7,26.0,w,0
44056107,15000,15000,15000.0, 36 months,12.29,500.3,C,C1,Associate Regional Manager,< 1 year,MORTGAGE,225000.0,Not Verified,n,,,home_improvement,Home improvement,701xx,LA,9.15,0.0,May-2004,2.0,,,14.0,0.0,16219,44.4,26.0,f,0
52461494,18000,18000,18000.0, 36 months,9.17,573.83,B,B2,RN,1 year,MORTGAGE,60000.0,Not Verified,n,,,credit_card,Credit card refinancing,852xx,AZ,30.54,0.0,Sep-2005,0.0,,,25.0,0.0,21822,70.6,42.0,f,0
